CODIGO	ANIO	MES	DIA	PRECIPITACION	TEMP_MAXIMA	TEMP_MINIMA	VIENTO	PRESION	HUMEDAD	TIEMPO
M0051	2007	12	20	0.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	21	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	22	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	23	1.2	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	24	0.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	25	0.4	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	26	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	27	0.5	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	28	1.5	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	29	0.4	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	30	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2007	12	31	5.1	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	1	1.8	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	2	51.7	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	3	23	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	4	10.4	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	5	5.9	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	6	14.8	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	7	0.2	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	8	2.7	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	9	8.4	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	10	4.7	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	11	1	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	12	2	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	13	3.5	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	14	1.9	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	15	2	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	16	15.7	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	17	0.6	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	18	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	19	18.8	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	20	3	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	21	35	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	22	78.1	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	23	33.4	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	24	15.5	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	25	7.4	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	26	4	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	27	22.9	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	28	101.2	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	29	8.4	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	30	20.2	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	1	31	18.5	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	1	0.8	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	2	28.3	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	3	3	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	4	0.5	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	5	26.6	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	6	7	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	7	17.8	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	8	1	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	9	6.5	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	10	17.2	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	11	69.4	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	12	6.8	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	13	25.9	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	14	22.4	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	15	33.4	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	16	28.8	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	17	24.1	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	18	24.6	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	19	0.9	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	20	13.3	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	21	30.2	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	22	0	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	23	124.3	24.3	24.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	24	36.3	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	25	15.7	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	26	36.9	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	27	10.9	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	28	39.8	24.3	24.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	2	29	0	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	1	45.7	24.1	24.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	2	41.7	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	3	0	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	4	32.5	24.1	24.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	5	7.3	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	6	4	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	7	0	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	8	0	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	9	21.8	24.9	24.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	10	25.8	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	11	26.8	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	12	0	25.2	25.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	13	4.8	24.8	24.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	14	2.3	24	24	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	15	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	16	3.8	25.5	25.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	17	5.3	24.2	24.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	18	138.2	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	19	49.8	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	20	20.5	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	21	62.7	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	22	1.4	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	23	0.7	24.3	24.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	24	0	25.1	25.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	25	98.1	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	26	67.3	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	27	24.2	24.5	24.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	28	30.4	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	29	18.3	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	30	102.9	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	3	31	0.1	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	1	52.4	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	2	7	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	3	0	24.8	24.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	4	0	25.4	25.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	5	17.5	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	6	0	24	24	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	7	31.5	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	8	15.5	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	9	16.4	24.5	24.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	10	26.6	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	11	0	24.2	24.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	12	0	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	13	14.4	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	14	42.8	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	15	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	16	0	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	17	0	24.5	24.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	18	1.7	24.7	24.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	19	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	20	42.5	24.8	24.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	21	75	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	22	23.8	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	23	44.6	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	24	108.4	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	25	0.2	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	26	0.3	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	27	0.4	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	28	81	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	29	21.2	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	4	30	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	1	1.6	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	2	17	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	3	46	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	4	20	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	5	2.2	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	6	1.4	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	7	0.1	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	8	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	9	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	10	0	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	11	0	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	12	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	13	0.4	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	14	0.2	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	15	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	16	1.2	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	17	0.2	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	18	1.5	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	19	4.1	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	20	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	21	0	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	22	0.3	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	23	0.2	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	24	3.5	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	25	0.7	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	26	0.3	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	27	1	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	28	1.4	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	29	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	30	2.6	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	5	31	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	1	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	2	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	3	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	4	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	5	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	6	0.3	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	7	0.2	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	8	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	9	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	10	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	11	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	12	0.7	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	13	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	14	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	15	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	16	0	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	17	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	18	0.1	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	19	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	20	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	21	0.2	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	22	0.7	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	23	0.6	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	24	0.1	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	25	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	26	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	27	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	28	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	29	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	6	30	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	1	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	2	0.1	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	3	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	4	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	5	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	6	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	7	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	8	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	9	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	10	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	11	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	12	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	13	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	14	0.3	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	15	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	16	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	17	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	18	0.1	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	19	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	20	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	21	0	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	22	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	23	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	24	0.6	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	25	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	26	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	27	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	28	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	29	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	30	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	7	31	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	1	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	2	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	3	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	4	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	5	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	6	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	7	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	8	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	9	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	10	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	11	1.3	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	12	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	13	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	14	0.1	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	15	0.5	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	16	0.7	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	17	0.8	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	18	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	19	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	20	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	21	0.2	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	22	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	23	0.3	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	24	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	25	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	26	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	27	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	28	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	29	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	30	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	8	31	0.5	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	1	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	2	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	3	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	4	0.4	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	5	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	6	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	7	0	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	8	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	9	0.4	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	10	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	11	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	12	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	13	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	14	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	15	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	16	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	17	0.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	18	0.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	19	0.3	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	20	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	21	0.3	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	22	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	23	0.1	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	24	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	25	1	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	26	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	27	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	28	0.2	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	29	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	9	30	0.4	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	1	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	2	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	3	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	4	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	5	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	6	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	7	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	8	0.5	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	9	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	10	0.3	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	11	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	12	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	13	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	14	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	15	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	16	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	17	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	18	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	19	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	20	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	21	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	22	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	23	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	24	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	25	0.9	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	26	0.1	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	27	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	28	0.4	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	29	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	30	0.5	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	10	31	0.1	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	1	0.6	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	2	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	3	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	4	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	5	1.5	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	6	3.5	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	7	0.4	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	8	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	9	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	10	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	11	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	12	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	13	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	14	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	15	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	16	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	17	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	2008	11	18	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
